Effective Date,County,Trade Title,Region,Type,Class,Base Wage,Foreman Wage,OT M-F,OT Sa,OT Su,OT Hol,H/W,Pension,Vacation,Training,Other Fringe Benefit
8/15/2018,Fayette,OPERATING ENGINEER,All,HWY,8,39.33,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Fayette,OPERATING ENGINEER,All,HWY,9,37.20,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Fayette,PAINTER,All,BLD,,31.25,32.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Fayette,PAINTER,All,HWY,,32.45,33.95,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Fayette,PAINTER OVER 30FT,All,BLD,,32.25,33.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Fayette,PAINTER PWR EQMT,All,BLD,,32.25,33.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Fayette,PAINTER PWR EQMT,All,HWY,,33.45,34.95,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Fayette,PILEDRIVER,All,BLD,,36.11,37.61,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
8/15/2018,Fayette,PILEDRIVER,All,HWY,,35.90,37.65,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
11/30/2018,Fayette,PIPEFITTER,All,BLD,,37.50,41.25,1.5,1.5,2,2,8.72,7.65,0.00,1.00,
8/15/2018,Fayette,PLASTERER,All,BLD,,30.25,31.75,1.5,1.5,2,2,9.10,7.63,0.00,0.50,0.00
1/4/2019,Fayette,PLUMBER,All,BLD,,37.50,41.25,1.5,1.5,2,2,8.72,7.65,0.00,1.00,0.00
4/5/2019,Fayette,ROOFER,All,BLD,,36.11,37.61,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
4/5/2019,Fayette,SHEETMETAL WORKER,All,ALL,,34.27,35.77,1.5,1.5,2,2,9.25,8.84,2.06,0.54,0.00
8/15/2018,Fayette,SPRINKLER FITTER,All,BLD,,37.12,39.87,1.5,1.5,2,2,8.42,8.50,0.00,0.35,
8/15/2018,Fayette,TERRAZZO FINISHER,All,BLD,,31.24,0.00,1.5,1.5,2,2,6.45,4.37,0.00,0.42,
8/15/2018,Fayette,TERRAZZO MASON,All,BLD,,32.53,32.83,1.5,1.5,2,2,6.45,5.87,0.00,0.45,
8/15/2018,Fayette,TRUCK DRIVER,All,ALL,1,36.26,,1.5,1.5,2,2,11.92,5.86,0.00,0.25,3.50
8/15/2018,Fayette,TRUCK DRIVER,All,ALL,2,36.77,,1.5,1.5,1.5,1.5,0.00,0.00,0.00,0.00,18.75
8/15/2018,Fayette,TRUCK DRIVER,All,ALL,3,37.05,,1.5,1.5,1.5,1.5,0.00,0.00,0.00,0.00,18.75
8/15/2018,Fayette,TRUCK DRIVER,All,ALL,4,37.36,40.15,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Fayette,TRUCK DRIVER,All,ALL,5,38.35,40.15,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Fayette,TRUCK DRIVER,All,O&C,1,29.01,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Fayette,TRUCK DRIVER,All,O&C,2,29.42,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Fayette,TRUCK DRIVER,All,O&C,3,29.64,,1.5,1.5,2,2,12.16,6.10,0.00,0.25,0.00
8/15/2018,Fayette,TRUCK DRIVER,All,O&C,4,29.89,,1.5,1.5,2,2,12.16,6.10,0.00,0.25,0.00
8/15/2018,Fayette,TRUCK DRIVER,All,O&C,5,30.68,,1.5,1.5,2,2,12.16,6.10,0.00,0.25,0.00
8/15/2018,Ford,ASBESTOS ABT-GEN,All,BLD,,37.30,38.30,1.5,1.5,2,2,8.92,18.30,0.00,1.30,0.00
8/15/2018,Ford,ASBESTOS ABT-GEN,All,HWY,,38.26,39.26,1.5,1.5,2,2,8.92,18.30,0.00,1.30,0.00
11/5/2018,Ford,ASBESTOS ABT-MEC,All,BLD,,37.88,40.38,1.5,1.5,2,2,12.92,11.82,0.00,0.72,0.00
8/15/2018,Ford,BOILERMAKER,All,BLD,,40.00,43.00,2,2,2,2,7.07,18.19,0.00,0.40,0.00
8/15/2018,Ford,BRICK MASON,N,BLD,,43.69,45.69,1.5,1.5,2,2,10.35,12.27,0.00,0.93,0.00
8/15/2018,Ford,BRICK MASON,S,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
4/5/2019,Ford,CARPENTER,All,HWY,,34.66,36.91,1.5,1.5,2,2,8.55,18.60,0.00,0.52,0.00
8/15/2018,Ford,CARPENTER,N,BLD,,32.45,34.70,1.5,1.5,2,2,8.55,18.00,0.00,0.54,0.00
8/15/2018,Ford,CARPENTER,S,BLD,,31.74,33.99,1.5,1.5,2,2,8.55,18.00,0.00,0.54,0.00
8/15/2018,Ford,CEMENT MASON,All,BLD,,33.16,35.16,1.5,1.5,2,2,9.10,10.00,0.00,0.50,0.00
4/5/2019,Ford,CEMENT MASON,All,HWY,,34.15,35.65,1.5,1.5,2,2,9.10,10.45,0.00,0.50,0.00
8/15/2018,Ford,CERAMIC TILE FNSHER,All,BLD,,31.03,31.03,1.5,1.5,2,2,9.10,10.07,0.00,0.15,0.00
8/15/2018,Ford,COMMUNICATION TECH,N,BLD,,35.00,36.50,1.5,1.5,2,2,14.92,13.41,1.50,0.72,0.00
8/15/2018,Ford,ELECTRIC PWR EQMT OP,All,ALL,,45.09,56.52,1.5,1.5,2,2,7.10,12.62,0.00,0.45,0.00
8/15/2018,Ford,ELECTRIC PWR GRNDMAN,All,ALL,,30.81,56.52,1.5,1.5,2,2,6.67,8.62,0.00,0.31,0.00
8/15/2018,Ford,ELECTRIC PWR LINEMAN,All,ALL,,50.11,56.52,1.5,1.5,2,2,7.25,14.03,0.00,0.50,0.00
8/15/2018,Ford,ELECTRIC PWR TRK DRV,All,ALL,,32.32,56.52,1.5,1.5,2,2,6.72,9.05,0.00,0.32,0.00
12/28/2018,Ford,ELECTRICIAN,N,BLD,,41.95,45.73,1.5,1.5,2,2,15.72,18.29,4.00,1.20,0.00
4/5/2019,Ford,ELECTRICIAN,S,BLD,,40.16,42.57,1.5,1.5,2,2,7.05,9.48,0.00,0.60,0.00
8/15/2018,Ford,ELECTRONIC SYS TECH,S,BLD,,31.31,33.31,1.5,1.5,2,2,7.05,9.24,0.00,0.40,0.00
8/15/2018,Ford,ELEVATOR CONSTRUCTOR,All,BLD,,44.78,50.38,2,2,2,2,15.43,16.61,3.58,0.61,0.00
8/15/2018,Ford,FENCE ERECTOR,All,All,,41.50,43.40,2,2,2,2,10.54,22.16,0.00,0.85,
8/15/2018,Ford,GLAZIER,All,BLD,,35.37,37.37,1.5,1.5,1.5,2,11.85,8.30,0.00,1.25,0.00
11/5/2018,Ford,HT/FROST INSULATOR,All,BLD,,50.50,53.00,1.5,1.5,2,2,12.92,13.16,0.00,0.72,0.00
8/15/2018,Ford,IRON WORKER,N,ALL,,42.25,46.48,2,2,2,2,11.81,23.14,0.00,0.85,0.00
4/5/2019,Ford,IRON WORKER,S,ALL,,32.86,34.76,1.5,1.5,2,2,11.14,12.09,0.00,1.11,0.00
8/15/2018,Ford,LABORER,All,BLD,,36.30,37.30,1.5,1.5,2,2,8.92,18.30,0.00,0.80,0.00
4/5/2019,Ford,LABORER,All,HWY,,37.26,38.26,1.5,1.5,2,2,8.92,18.30,0.00,0.80,0.00
8/15/2018,Ford,"LABORER, SKILLED",All,BLD,,36.30,37.30,1.5,1.5,2,2,8.92,18.30,0.00,0.80,0.00
4/5/2019,Ford,"LABORER, SKILLED",All,HWY,,37.26,38.26,1.5,1.5,2,2,8.92,18.30,0.00,0.80,0.00
8/15/2018,Ford,LATHER,All,BLD,,32.45,34.70,1.5,1.5,2,2,8.55,18.00,0.00,0.54,0.00
8/15/2018,Ford,MACHINIST,All,BLD,,48.38,50.88,1.5,1.5,2,2,7.23,8.95,1.85,1.47,0.00
8/15/2018,Ford,MARBLE FINISHERS,All,BLD,,30.48,30.48,1.5,1.5,2,2,8.57,9.94,0.00,0.10,
8/15/2018,Ford,MARBLE MASON,N,BLD,,43.69,45.69,1.5,1.5,2,2,10.35,12.27,0.00,0.93,0.00
8/15/2018,Ford,MARBLE MASON,S,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
8/15/2018,Ford,MILLWRIGHT,All,BLD,,32.24,34.49,1.5,1.5,2,2,8.55,18.64,0.00,0.54,0.00
8/15/2018,Ford,MILLWRIGHT,All,HWY,,35.01,37.26,1.5,1.5,2,2,8.55,18.80,0.00,0.52,0.00
4/5/2019,Ford,OPERATING ENGINEER,All,ALL,1,42.00,43.00,1.5,1.5,2,2,9.60,10.50,0.00,1.05,0.00
4/5/2019,Ford,OPERATING ENGINEER,All,ALL,2,25.90,43.00,1.5,1.5,2,2,9.60,10.50,0.00,1.05,0.00
8/15/2018,Ford,OPERATING ENGINEER,All,ALL,3,41.00,42.00,1.5,1.5,2,2,9.00,10.35,0.00,1.00,
4/5/2019,Ford,PAINTER,All,ALL,,36.10,38.10,1.5,1.5,1.5,1.5,11.55,8.20,0.00,1.35,0.00
8/15/2018,Ford,PAINTER SIGNS,All,BLD,,38.20,43.25,1.5,1.5,2,2,2.60,3.25,0.00,0.00,0.00
8/15/2018,Ford,PILEDRIVER,All,HWY,,34.66,36.91,1.5,1.5,2,2,8.55,18.60,0.00,0.52,0.00
8/15/2018,Ford,PILEDRIVER,N,BLD,,33.45,35.70,1.5,1.5,2,2,8.55,18.00,0.00,0.54,0.00
8/15/2018,Ford,PILEDRIVER,S,BLD,,32.74,34.99,1.5,1.5,2,2,8.55,18.00,0.00,0.54,0.00
11/5/2018,Ford,PIPEFITTER,All,BLD,,43.59,46.09,1.5,1.5,2,2,7.25,10.25,0.00,2.03,0.00
8/15/2018,Ford,PLASTERER,All,BLD,,32.85,34.85,1.5,1.5,2,2,9.10,12.05,0.00,0.50,0.00
11/5/2018,Ford,PLUMBER,All,BLD,,43.59,46.09,1.5,1.5,2,2,7.25,10.25,0.00,2.03,0.00
8/15/2018,Ford,ROOFER,All,BLD,,31.60,33.10,1.5,1.5,2,2,9.25,8.40,0.00,0.27,0.00
8/15/2018,Ford,SHEETMETAL WORKER,All,BLD,,36.26,38.26,1.5,1.5,2,2,9.20,15.75,0.00,0.52,0.00
8/15/2018,Ford,SPRINKLER FITTER,All,BLD,,37.12,39.87,1.5,1.5,2,2,8.42,8.50,0.00,0.35,
8/15/2018,Ford,STONE MASON,S,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
8/15/2018,Ford,TERRAZZO FINISHER,All,BLD,,30.48,30.48,1.5,1.5,2,2,8.57,9.94,0.00,0.10,
8/15/2018,Ford,TERRAZZO MASON,S,BLD,,31.98,31.98,1.5,1.5,2,2,8.57,9.94,0.00,0.10,
8/15/2018,Ford,TILE MASON,N,BLD,,43.69,45.69,1.5,1.5,2,2,10.35,12.27,0.00,0.93,0.00
8/15/2018,Ford,TILE MASON,S,BLD,,32.53,32.53,1.5,1.5,2,2,9.10,10.07,0.00,0.15,0.00
8/15/2018,Ford,TRUCK DRIVER,All,O&C,1,28.02,31.14,1.5,1.5,2,2,11.92,5.66,0.00,0.25,
8/15/2018,Ford,TRUCK DRIVER,All,O&C,2,28.43,31.14,1.5,1.5,2,2,11.92,5.66,0.00,0.25,
4/5/2019,Ford,TRUCK DRIVER,All,O&C,3,38.76,38.96,1.5,1.5,2,2,9.15,10.43,0.00,0.15,0.00
4/5/2019,Ford,TRUCK DRIVER,All,O&C,4,38.96,38.96,1.5,1.5,2,2,9.15,10.43,0.00,0.15,0.00
8/15/2018,Ford,TRUCK DRIVER,All,O&C,5,29.64,31.14,1.5,1.5,2,2,11.92,5.66,0.00,0.25,
8/15/2018,Ford,TRUCK DRIVER,N,ALL,1,37.91,,1.5,1.5,2,2,0.00,7.97,0.00,0.00,8.25
8/15/2018,Ford,TRUCK DRIVER,N,All,2,38.06,38.26,1.5,1.5,2,2,8.10,7.97,0.00,0.15,
8/15/2018,Ford,TRUCK DRIVER,N,All,3,38.26,38.26,1.5,1.5,2,2,8.10,7.97,0.00,0.15,
8/15/2018,Ford,TRUCK DRIVER,N,All,4,38.46,38.26,1.5,1.5,2,2,8.10,7.97,0.00,0.15,
4/5/2019,Ford,TRUCK DRIVER,S,ALL,1,37.06,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Ford,TRUCK DRIVER,S,ALL,2,37.60,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Ford,TRUCK DRIVER,S,ALL,3,37.85,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Ford,TRUCK DRIVER,S,ALL,4,38.20,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Ford,TRUCK DRIVER,S,ALL,5,39.21,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Ford,TUCKPOINTER,N,BLD,,43.69,45.69,1.5,1.5,2,2,10.35,12.27,0.00,0.93,0.00
4/5/2019,Ford,TUCKPOINTER,S,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
8/15/2018,Franklin,ASBESTOS ABT-GEN,All,ALL,,28.21,28.66,1.5,1.5,2,2,7.28,15.15,0.00,0.90,0.00
8/15/2018,Franklin,ASBESTOS ABT-GEN,All,BLD,,27.55,28.00,1.5,1.5,2,2,6.72,13.42,0.00,0.90,
8/15/2018,Franklin,ASBESTOS ABT-MEC,All,BLD,,22.40,23.40,1.5,1.5,2,2,6.80,6.55,0.00,0.50,
8/15/2018,Franklin,BOILERMAKER,All,BLD,,37.00,39.50,1.5,1.5,2,2,7.07,23.72,1.50,1.05,0.00
8/15/2018,Franklin,BRICK MASON,All,BLD,,30.92,32.78,1.5,1.5,2,2,9.10,9.67,0.00,0.85,0.00
4/5/2019,Franklin,CARPENTER,All,BLD,,36.11,37.61,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
4/5/2019,Franklin,CARPENTER,All,HWY,,36.01,37.51,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
4/5/2019,Franklin,CEMENT MASON,All,BLD,,30.25,31.75,1.5,1.5,2,2,9.10,7.63,0.00,0.50,0.00
4/5/2019,Franklin,CEMENT MASON,All,HWY,,29.11,30.11,1.5,1.5,2,2,9.10,7.74,0.00,0.40,0.00
8/15/2018,Franklin,CERAMIC TILE FNSHER,All,BLD,,29.20,29.20,1.5,1.5,2,2,8.75,9.24,0.00,0.80,
8/15/2018,Franklin,ELECTRIC PWR EQMT OP,All,ALL,1,41.14,55.15,1.5,1.5,2,2,6.93,11.52,0.00,0.41,0.00
8/15/2018,Franklin,ELECTRIC PWR EQMT OP,All,ALL,2,36.70,55.15,1.5,1.5,2,2,6.93,10.28,0.00,0.37,0.00
8/15/2018,Franklin,ELECTRIC PWR GRNDMAN,All,ALL,,30.17,55.15,1.5,1.5,2,2,6.93,8.45,0.00,0.30,0.00
8/15/2018,Franklin,ELECTRIC PWR LINEMAN,All,ALL,,51.65,55.15,1.5,1.5,2,2,6.93,14.46,0.00,0.52,0.00
4/5/2019,Franklin,ELECTRICIAN,All,ALL,,43.56,45.81,1.5,1.5,2,2,8.64,12.64,0.00,0.86,0.00
4/5/2019,Franklin,ELECTRONIC SYS TECH,All,BLD,,34.58,36.58,1.5,1.5,2,2,7.74,5.19,0.00,0.40,0.00
11/30/2018,Franklin,ELEVATOR CONSTRUCTOR,All,BLD,,48.54,54.61,2,2,2,2,15.43,16.61,3.88,0.61,0.00
8/15/2018,Franklin,FLOOR LAYER,All,BLD,,33.43,34.18,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
8/15/2018,Franklin,GLAZIER,All,BLD,,27.23,29.43,1.5,1.5,2,2,6.22,6.95,0.00,0.40,
8/15/2018,Franklin,HT/FROST INSULATOR,All,BLD,,30.58,31.58,1.5,1.5,2,2,6.61,11.75,0.00,0.43,
8/15/2018,Franklin,IRON WORKER,All,ALL,,31.66,33.66,1.5,1.5,2,2,9.82,13.98,0.00,0.70,0.00
4/5/2019,Franklin,LABORER,All,BLD,,27.21,27.66,1.5,1.5,2,2,7.28,15.15,0.00,0.80,0.00
4/5/2019,Franklin,LABORER,All,HWY,,27.21,27.66,1.5,1.5,2,2,7.28,15.15,0.00,0.80,0.00
8/15/2018,Franklin,LABORER,All,O&C,,20.41,20.86,1.5,1.5,2,2,7.28,15.15,0.00,0.80,0.00
8/15/2018,Franklin,MACHINIST,All,BLD,,48.38,50.88,1.5,1.5,2,2,7.23,8.95,1.85,1.47,0.00
8/15/2018,Franklin,MARBLE FINISHERS,All,BLD,,29.20,29.20,1.5,1.5,2,2,8.75,9.24,0.00,0.80,
8/15/2018,Franklin,MARBLE MASON,All,BLD,,30.92,32.78,1.5,1.5,2,2,9.10,9.67,0.00,0.85,0.00
8/15/2018,Franklin,MILLWRIGHT,All,BLD,,36.11,37.61,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
8/15/2018,Franklin,MILLWRIGHT,All,HWY,,36.01,37.51,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
8/15/2018,Franklin,OE RIVER 1,All,RIV,1,35.25,36.25,1.5,1.5,2,2,10.10,11.00,0.00,4.15,0.00
8/15/2018,Franklin,OE RIVER 2,All,RIV,2,31.80,36.25,1.5,1.5,2,2,10.10,11.00,0.00,4.15,0.00
11/9/2018,Franklin,OPERATING ENGINEER,All,ALL,1,35.15,36.15,1.5,1.5,2,2,10.10,11.00,0.00,4.15,0.00
8/15/2018,Franklin,OPERATING ENGINEER,All,ALL,2,33.25,36.15,1.5,1.5,2,2,10.10,11.00,0.00,4.15,0.00
8/15/2018,Franklin,OPERATING ENGINEER,All,ALL,3,25.85,36.15,1.5,1.5,2,2,10.10,11.00,0.00,4.15,0.00
8/15/2018,Franklin,OPERATING ENGINEER,All,O&C,1,26.36,0.00,1.5,1.5,2,2,10.10,11.00,0.00,4.15,0.00
8/15/2018,Franklin,OPERATING ENGINEER,All,O&C,2,24.94,0.00,1.5,1.5,2,2,10.10,11.00,0.00,4.15,0.00
8/15/2018,Franklin,OPERATING ENGINEER,All,O&C,3,19.39,0.00,1.5,1.5,2,2,10.10,11.00,0.00,4.15,0.00
8/15/2018,Franklin,PAINTER,All,BLD,,29.26,30.76,1.5,1.5,2,2,6.25,9.43,0.00,0.55,0.00
8/15/2018,Franklin,PAINTER,All,HWY,,33.56,35.06,1.5,1.5,2,2,6.25,9.43,0.00,0.55,0.00
8/15/2018,Franklin,PAINTER OVER 30FT,All,BLD,,31.26,32.76,1.5,1.5,2,2,6.25,9.43,0.00,0.55,0.00
8/15/2018,Franklin,PAINTER PWR EQMT,All,BLD,,30.26,31.76,1.5,1.5,2,2,6.25,9.43,0.00,0.55,0.00
8/15/2018,Franklin,PAINTER PWR EQMT,All,HWY,,34.56,36.06,1.5,1.5,2,2,6.25,9.43,0.00,0.55,0.00
8/15/2018,Franklin,PILEDRIVER,All,BLD,,36.11,37.61,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
8/15/2018,Franklin,PILEDRIVER,All,HWY,,36.01,37.51,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
8/15/2018,Franklin,PIPEFITTER,All,BLD,,40.50,44.55,1.5,1.5,2,2,9.75,11.05,0.00,1.50,
8/15/2018,Franklin,PLASTERER,All,BLD,,30.25,31.75,1.5,1.5,2,2,9.10,7.63,0.00,0.50,0.00
8/15/2018,Franklin,PLUMBER,All,BLD,,40.50,,1.5,1.5,2,2,9.75,7.45,1.00,0.10,5.00
8/15/2018,Franklin,ROOFER,All,BLD,,27.85,28.85,1.5,1.5,2,2,9.20,3.80,0.00,0.00,0.00
4/5/2019,Franklin,SHEETMETAL WORKER,All,ALL,,34.27,35.77,1.5,1.5,2,2,9.25,8.84,2.06,0.54,0.00
8/15/2018,Franklin,SPRINKLER FITTER,All,BLD,,37.12,39.87,1.5,1.5,2,2,8.42,8.50,0.00,0.35,
8/15/2018,Franklin,STONE MASON,All,BLD,,30.92,32.78,1.5,1.5,2,2,9.10,9.67,0.00,0.85,0.00
8/15/2018,Franklin,TERRAZZO FINISHER,All,BLD,,29.20,29.20,1.5,1.5,2,2,8.75,9.24,0.00,0.80,
8/15/2018,Franklin,TERRAZZO MASON,All,BLD,,30.70,32.54,1.5,1.5,2,2,8.75,9.24,0.00,0.80,
8/15/2018,Franklin,TRUCK DRIVER,All,ALL,1,36.26,40.15,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Franklin,TRUCK DRIVER,All,ALL,2,36.77,40.15,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Franklin,TRUCK DRIVER,All,ALL,3,37.05,40.15,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Franklin,TRUCK DRIVER,All,ALL,4,37.36,40.15,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Franklin,TRUCK DRIVER,All,ALL,5,38.35,40.15,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Franklin,TRUCK DRIVER,All,O&C,1,29.01,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Franklin,TRUCK DRIVER,All,O&C,2,29.42,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Franklin,TRUCK DRIVER,All,O&C,3,29.64,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Franklin,TUCKPOINTER,All,BLD,,30.92,32.78,1.5,1.5,2,2,9.10,9.67,0.00,0.85,0.00
8/15/2018,Fulton,ASBESTOS ABT-GEN,All,BLD,,28.62,30.12,1.5,1.5,2,2,9.25,15.00,0.00,0.80,0.00
8/15/2018,Fulton,ASBESTOS ABT-MEC,ALL,BLD,,31.56,32.56,1.5,1.5,2,2,8.25,3.00,0.00,0.00,
8/15/2018,Fulton,BOILERMAKER,All,BLD,,40.00,43.00,2,2,2,2,7.07,18.19,0.00,0.40,0.00
8/15/2018,Fulton,BRICK MASON,All,BLD,,34.10,35.60,1.5,1.5,2,2,10.35,11.32,0.00,0.82,0.00
4/5/2019,Fulton,CARPENTER,All,BLD,,32.46,34.71,1.5,1.5,2,2,8.55,18.00,0.00,0.54,0.00
8/15/2018,Fulton,CARPENTER,All,HWY,,34.66,36.91,1.5,1.5,2,2,8.55,18.60,0.00,0.52,0.00
8/15/2018,Fulton,CEMENT MASON,NW,ALL,,30.02,30.52,1.5,1.5,2,2,6.30,13.95,0.00,0.60,0.00
8/15/2018,Fulton,CEMENT MASON,SE,BLD,,31.03,32.78,1.5,1.5,2,2,8.50,16.90,0.00,0.62,0.00
4/5/2019,Fulton,CEMENT MASON,SE,HWY,,32.73,34.23,1.5,1.5,2,2,8.50,17.27,0.00,0.63,0.00
8/15/2018,Fulton,CERAMIC TILE FNSHER,All,BLD,,31.78,31.78,1.5,1.5,2,2,10.35,11.32,0.00,0.80,0.00
8/15/2018,Fulton,ELECTRIC PWR EQMT OP,All,ALL,,45.09,56.52,1.5,1.5,2,2,7.10,12.62,0.00,0.45,0.00
8/15/2018,Fulton,ELECTRIC PWR GRNDMAN,All,ALL,,30.81,56.52,1.5,1.5,2,2,6.67,8.62,0.00,0.31,0.00
8/15/2018,Fulton,ELECTRIC PWR LINEMAN,All,ALL,,50.11,56.52,1.5,1.5,2,2,7.25,14.03,0.00,0.50,0.00
8/15/2018,Fulton,ELECTRIC PWR TRK DRV,All,ALL,,32.32,56.52,1.5,1.5,2,2,6.72,9.05,0.00,0.32,0.00
4/5/2019,Fulton,ELECTRICIAN,All,BLD,,36.51,39.01,1.5,1.5,2,2,7.65,12.74,0.00,0.80,0.00
8/15/2018,Fulton,ELECTRONIC SYS TECH,All,BLD,,28.25,30.25,1.5,1.5,2,2,7.35,12.00,0.00,0.40,0.00
8/15/2018,Fulton,ELEVATOR CONSTRUCTOR,All,BLD,,44.78,50.38,2,2,2,2,15.43,16.61,3.58,0.61,0.00
8/15/2018,Fulton,GLAZIER,All,BLD,,35.37,37.37,1.5,1.5,1.5,2,11.85,8.30,0.00,1.25,0.00
11/16/2018,Fulton,HT/FROST INSULATOR,ALL,BLD,,38.70,39.70,1.5,1.5,2,2,10.26,12.21,3.90,0.70,0.00
8/15/2018,Fulton,IRON WORKER,ALL,BLD,,32.41,34.31,1.5,1.5,2,2,10.66,15.47,0.00,0.54,
8/15/2018,Fulton,IRON WORKER,ALL,HWY,,36.82,38.82,1.5,1.5,2,2,10.66,15.47,0.00,0.64,
4/5/2019,Fulton,LABORER,All,BLD,,28.62,30.12,1.5,1.5,2,2,9.25,15.00,0.00,0.80,0.00
4/5/2019,Fulton,LABORER,All,HWY,,32.61,34.11,1.5,1.5,2,2,9.25,17.50,0.00,0.80,0.00
8/15/2018,Fulton,LATHER,All,BLD,,32.46,34.71,1.5,1.5,2,2,8.55,18.00,0.00,0.54,0.00
8/15/2018,Fulton,MACHINERY MOVER,All,HWY,,36.82,,1.5,1.5,1.5,1.5,14.54,12.23,0.00,0.00,0.00
8/15/2018,Fulton,MACHINIST,All,BLD,,48.38,50.88,1.5,1.5,2,2,7.23,8.95,1.85,1.47,0.00
8/15/2018,Fulton,MARBLE FINISHERS,All,BLD,,31.78,31.78,1.5,1.5,2,2,10.35,11.32,0.00,0.80,0.00
8/15/2018,Fulton,MARBLE MASON,All,BLD,,34.02,35.27,1.5,1.5,2,2,10.35,11.32,0.00,0.82,0.00
4/5/2019,Fulton,MILLWRIGHT,All,BLD,,32.24,34.49,1.5,1.5,2,2,8.55,18.57,0.00,0.54,0.00
8/15/2018,Fulton,MILLWRIGHT,All,HWY,,35.01,37.26,1.5,1.5,2,2,8.55,18.80,0.00,0.52,0.00
4/5/2019,Fulton,OPERATING ENGINEER,All,BLD,1,40.01,43.01,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
4/5/2019,Fulton,OPERATING ENGINEER,All,BLD,2,37.07,43.01,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
8/15/2018,Fulton,OPERATING ENGINEER,All,BLD,3,32.21,43.01,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
4/5/2019,Fulton,OPERATING ENGINEER,All,HWY,1,40.02,43.02,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
11/9/2018,Fulton,OPERATING ENGINEER,All,HWY,2,37.08,43.02,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
8/15/2018,Fulton,OPERATING ENGINEER,All,HWY,3,32.22,43.02,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
8/15/2018,Fulton,PAINTER,All,ALL,,36.10,38.10,1.5,1.5,1.5,1.5,11.55,8.20,0.00,1.35,0.00
8/15/2018,Fulton,PILEDRIVER,All,BLD,,33.46,35.71,1.5,1.5,2,2,8.55,18.00,0.00,0.54,0.00
8/15/2018,Fulton,PILEDRIVER,All,HWY,,34.66,36.91,1.5,1.5,2,2,8.55,18.60,0.00,0.52,0.00
8/15/2018,Fulton,PIPEFITTER,All,BLD,,39.50,43.85,1.5,1.5,2,2,7.25,12.78,0.00,1.16,0.00
8/15/2018,Fulton,PLASTERER,All,BLD,,29.91,31.16,1.5,1.5,2,2,8.65,17.24,0.00,0.80,0.00
